Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-16,2023,5,16,,15.2,,4.2,,9.7,,8.3,,0.0,,0.4,,0.0,,0.4,,,,26.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-17,2023,5,17,,14.6,,5.7,,10.2,,7.8,,0.0,,8.4,,0.0,,8.4,,,,23.0,,74.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-18,2023,5,18,,9.3,,1.0,,5.2,,12.8,,0.0,,4.2,,0.0,,4.2,,,,30.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-19,2023,5,19,,14.6,,1.0,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,26.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-20,2023,5,20,,14.2,,4.1,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,27.0,,83.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-21,2023,5,21,,18.1,,7.5,,12.8,,5.2,,0.0,,0.2,,0.0,,0.2,,,,23.0,,67.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-22,2023,5,22,,12.7,,1.1,,6.9,,11.1,,0.0,,10.2,,0.0,,10.2,,,,5.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-23,2023,5,23,,2.9,,0.7,,1.8,,16.2,,0.0,,18.2,,0.0,,18.2,,,,5.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-24,2023,5,24,,10.8,,0.5,,5.7,,12.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-25,2023,5,25,,12.1,,1.1,,6.6,,11.4,,0.0,,12.2,,0.0,,12.2,,,,10.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-26,2023,5,26,,11.8,,2.0,,6.9,,11.1,,0.0,,16.6,,0.0,,16.6,,,,13.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-27,2023,5,27,,10.3,,3.9,,7.1,,10.9,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-28,2023,5,28,,19.0,,4.1,,11.6,,6.4,,0.0,,0.0,T,0.0,,0.0,T,,,25.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-29,2023,5,29,,9.5,,-0.3,,4.6,,13.4,,0.0,,0.2,,0.0,T,0.2,,,,36.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-30,2023,5,30,,10.0,,-1.7,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,27.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-05-31,2023,5,31,,14.7,,2.1,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,13.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-01,2023,6,1,,13.8,,3.3,,8.6,,9.4,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-02,2023,6,2,,9.4,,4.3,,6.9,,11.1,,0.0,,0.2,,0.0,,0.2,,,,3.0,,32.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-03,2023,6,3,,,M,,M,,M,,M,,M,6.3,,0.0,,6.3,,,,4.0,,38.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-04,2023,6,4,,6.3,,3.3,,4.8,,13.2,,0.0,,0.0,T,0.0,,0.0,T,,,5.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-05,2023,6,5,,7.5,,3.2,,5.4,,12.6,,0.0,,0.4,,0.0,,0.4,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-06,2023,6,6,,8.5,,4.7,,6.6,,11.4,,0.0,,12.2,,0.0,,12.2,,,,15.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-07,2023,6,7,,11.6,,6.4,,9.0,,9.0,,0.0,,2.8,,0.0,,2.8,,,,14.0,,34.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-08,2023,6,8,,18.6,,7.6,,13.1,,4.9,,0.0,,2.4,,0.0,,2.4,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-09,2023,6,9,,13.1,,5.3,,9.2,,8.8,,0.0,,13.6,,0.0,,13.6,,,,7.0,,31.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-10,2023,6,10,,10.6,,5.3,,8.0,,10.0,,0.0,,47.0,,0.0,,47.0,,,,9.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-11,2023,6,11,,8.6,,4.2,,6.4,,11.6,,0.0,,8.2,,0.0,,8.2,,,,31.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-12,2023,6,12,,7.6,,3.4,,5.5,,12.5,,0.0,,3.8,,0.0,,3.8,,,,34.0,,63.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-13,2023,6,13,,7.3,,1.3,,4.3,,13.7,,0.0,,0.0,T,0.0,,0.0,T,,,36.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-14,2023,6,14,,11.6,,0.8,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-15,2023,6,15,,15.3,,3.6,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,15.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-16,2023,6,16,,7.2,,3.8,,5.5,,12.5,,0.0,,1.8,,0.0,,1.8,,,,16.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-17,2023,6,17,,13.0,,5.4,,9.2,,8.8,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-18,2023,6,18,,7.0,,2.8,,4.9,,13.1,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-19,2023,6,19,,9.7,,2.8,,6.3,,11.7,,0.0,,16.8,,0.0,,16.8,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-20,2023,6,20,,7.5,,3.3,,5.4,,12.6,,0.0,,6.0,,0.0,,6.0,,,,1.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-21,2023,6,21,,20.5,,2.6,,11.6,,6.4,,0.0,,0.4,,0.0,,0.4,,,,26.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-22,2023,6,22,,23.3,,11.3,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,27.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-23,2023,6,23,,22.1,,13.2,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,26.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-24,2023,6,24,,27.2,,12.2,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,27.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-25,2023,6,25,,24.5,,5.6,,15.1,,2.9,,0.0,,5.6,,0.0,,5.6,,,,26.0,,72.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-26,2023,6,26,,10.1,,2.3,,6.2,,11.8,,0.0,,0.0,T,0.0,,0.0,T,,,4.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-27,2023,6,27,,14.4,,1.6,,8.0,,10.0,,0.0,,1.6,,0.0,,1.6,,,,20.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-28,2023,6,28,,26.1,,11.0,,18.6,,0.0,,0.6,,3.0,,0.0,,3.0,,,,25.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-29,2023,6,29,,27.3,,17.4,,22.4,,0.0,,4.4,,0.0,T,0.0,,0.0,T,,,24.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-06-30,2023,6,30,,25.8,,15.9,,20.9,,0.0,,2.9,,0.4,,0.0,,0.4,,,,26.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-01,2023,7,1,,22.2,,14.6,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,25.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-02,2023,7,2,,24.3,,13.8,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,24.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-03,2023,7,3,,26.2,,17.0,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,26.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-04,2023,7,4,,21.9,,16.5,,19.2,,0.0,,1.2,,40.8,,0.0,,40.8,,,,22.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-05,2023,7,5,,22.3,,15.4,,18.9,,0.0,,0.9,,1.4,,0.0,,1.4,,,,27.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-06,2023,7,6,,22.7,,14.2,,18.5,,0.0,,0.5,,5.4,,0.0,,5.4,,,,19.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-07,2023,7,7,,19.1,,13.2,,16.2,,1.8,,0.0,,0.0,T,0.0,,0.0,T,,,21.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-08,2023,7,8,,23.4,,14.7,,19.1,,0.0,,1.1,,5.2,,0.0,,5.2,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-09,2023,7,9,,18.1,,10.6,,14.4,,3.6,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-10,2023,7,10,,14.4,,10.2,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-11,2023,7,11,,14.6,,10.2,,12.4,,5.6,,0.0,,0.6,,0.0,,0.6,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-12,2023,7,12,,20.0,,10.6,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,20.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-13,2023,7,13,,22.3,,9.8,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,,,19.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-14,2023,7,14,,23.7,,13.9,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,20.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-15,2023,7,15,,27.1,,16.4,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,,,22.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-16,2023,7,16,,26.7,,13.9,,20.3,,0.0,,2.3,,0.0,T,0.0,,0.0,T,,,28.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-17,2023,7,17,,28.4,,17.1,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,,,27.0,,50.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-18,2023,7,18,,27.7,,19.7,,23.7,,0.0,,5.7,,0.0,T,0.0,,0.0,T,,,27.0,,55.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-19,2023,7,19,,28.0,,19.7,,23.9,,0.0,,5.9,,0.0,T,0.0,,0.0,T,,,28.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-20,2023,7,20,,28.7,,18.1,,23.4,,0.0,,5.4,,0.0,T,0.0,,0.0,T,,,25.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-21,2023,7,21,,28.2,,18.0,,23.1,,0.0,,5.1,,0.0,,0.0,,0.0,,,,25.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-22,2023,7,22,,27.2,,17.9,,22.6,,0.0,,4.6,,0.0,T,0.0,,0.0,T,,,18.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-23,2023,7,23,,27.1,,16.6,,21.9,,0.0,,3.9,,0.0,T,0.0,,0.0,T,,,22.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-24,2023,7,24,,25.6,,18.2,,21.9,,0.0,,3.9,,3.2,,0.0,,3.2,,,,25.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-25,2023,7,25,,28.9,,16.8,,22.9,,0.0,,4.9,,0.0,,0.0,,0.0,,,,28.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-26,2023,7,26,,29.1,,16.9,,23.0,,0.0,,5.0,,0.6,,0.0,,0.6,,,,26.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-27,2023,7,27,,28.6,,16.5,,22.6,,0.0,,4.6,,0.0,,0.0,,0.0,,,,27.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-28,2023,7,28,,24.0,,14.4,,19.2,,0.0,,1.2,,7.2,,0.0,,7.2,,,,32.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-29,2023,7,29,,24.8,,13.4,,19.1,,0.0,,1.1,,0.0,T,0.0,,0.0,T,,,26.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-30,2023,7,30,,18.2,,13.5,,15.9,,2.1,,0.0,,17.0,,0.0,,17.0,,,,29.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-07-31,2023,7,31,,21.0,,13.1,,17.1,,0.9,,0.0,,0.0,T,0.0,,0.0,T,,,15.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-01,2023,8,1,,20.2,,12.6,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-02,2023,8,2,,20.6,,14.3,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,21.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-03,2023,8,3,,24.1,,11.6,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-04,2023,8,4,,20.9,,11.4,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-05,2023,8,5,,18.6,,11.7,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,,,20.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-06,2023,8,6,,15.7,,13.7,,14.7,,3.3,,0.0,,17.6,,0.0,,17.6,,,,14.0,,45.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-07,2023,8,7,,15.5,,12.7,,14.1,,3.9,,0.0,,1.2,,0.0,,1.2,,,,1.0,,54.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-08,2023,8,8,,16.3,,10.7,,13.5,,4.5,,0.0,,0.2,,0.0,,0.2,,,,36.0,,44.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-09,2023,8,9,,15.1,,10.3,,12.7,,5.3,,0.0,,6.2,,0.0,,6.2,,,,15.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-10,2023,8,10,,20.3,,11.3,,15.8,,2.2,,0.0,,14.8,,0.0,,14.8,,,,14.0,,59.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-11,2023,8,11,,21.1,,13.7,,17.4,,0.6,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-12,2023,8,12,,23.0,,14.9,,19.0,,0.0,,1.0,,6.0,,0.0,,6.0,,,,27.0,,64.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-13,2023,8,13,,22.8,,14.8,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,27.0,,56.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-14,2023,8,14,,21.8,,13.8,,17.8,,0.2,,0.0,,0.0,T,0.0,,0.0,T,,,31.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-15,2023,8,15,,17.6,,13.5,,15.6,,2.4,,0.0,,8.0,,0.0,,8.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-16,2023,8,16,,20.4,,11.3,,15.9,,2.1,,0.0,,1.6,,0.0,,1.6,,,,29.0,,33.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-17,2023,8,17,,17.9,,10.9,,14.4,,3.6,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-18,2023,8,18,,22.6,,12.4,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-19,2023,8,19,,17.0,,12.7,,14.9,,3.1,,0.0,,3.8,,0.0,,3.8,,,,19.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-20,2023,8,20,,23.7,,15.0,,19.4,,0.0,,1.4,,8.6,,0.0,,8.6,,,,19.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-21,2023,8,21,,23.3,,16.8,,20.1,,0.0,,2.1,,0.2,,0.0,,0.2,,,,25.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-22,2023,8,22,,17.4,,15.4,,16.4,,1.6,,0.0,,16.8,,0.0,,16.8,,,,27.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-23,2023,8,23,,17.8,,13.0,,15.4,,2.6,,0.0,,4.4,,0.0,,4.4,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-24,2023,8,24,,15.9,,11.7,,13.8,,4.2,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-25,2023,8,25,,18.3,,9.7,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-26,2023,8,26,,19.2,,10.8,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,18.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-27,2023,8,27,,19.1,,10.4,,14.8,,3.2,,0.0,,1.2,,0.0,,1.2,,,,16.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-28,2023,8,28,,23.8,,13.5,,18.7,,0.0,,0.7,,3.8,,0.0,,3.8,,,,27.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-29,2023,8,29,,22.4,,13.3,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,38.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-30,2023,8,30,,22.8,,14.3,,18.6,,0.0,,0.6,,7.2,,0.0,,7.2,,,,24.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-08-31,2023,8,31,,22.3,,8.9,,15.6,,2.4,,0.0,,29.2,,0.0,,29.2,,,,22.0,,76.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-01,2023,9,1,,13.4,,4.2,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-02,2023,9,2,,19.3,,4.2,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,,,26.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-03,2023,9,3,,22.6,,13.2,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,51.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-04,2023,9,4,,21.3,,11.4,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,25.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-05,2023,9,5,,18.1,,13.4,,15.8,,2.2,,0.0,,4.6,,0.0,,4.6,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-06,2023,9,6,,26.1,,13.4,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,18.0,,37.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-07,2023,9,7,,25.7,,17.9,,21.8,,0.0,,3.8,,8.8,,0.0,,8.8,,,,14.0,,41.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-08,2023,9,8,,20.4,,13.1,,16.8,,1.2,,0.0,,6.6,,0.0,,6.6,,,,34.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-09,2023,9,9,,19.7,,12.8,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,31.0,,36.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-10,2023,9,10,,26.7,,14.2,,20.5,,0.0,,2.5,,0.0,T,0.0,,0.0,T,,,26.0,,39.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-11,2023,9,11,,17.0,,12.3,,14.7,,3.3,,0.0,,1.2,,0.0,,1.2,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-12,2023,9,12,,15.1,,12.4,,13.8,,4.2,,0.0,,6.4,,0.0,,6.4,,,,9.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-13,2023,9,13,,16.4,,12.8,,14.6,,3.4,,0.0,,1.4,,0.0,,1.4,,,,11.0,,31.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-14,2023,9,14,,17.8,,14.7,,16.3,,1.7,,0.0,,2.4,,0.0,,2.4,,,,18.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-15,2023,9,15,,22.5,,17.3,,19.9,,0.0,,1.9,,0.4,,0.0,,0.4,,,,19.0,,35.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-16,2023,9,16,,24.5,,16.2,,20.4,,0.0,,2.4,,0.8,,0.0,,0.8,,,,19.0,,46.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-17,2023,9,17,,25.3,,16.3,,20.8,,0.0,,2.8,,13.2,,0.0,,13.2,,,,24.0,,65.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-18,2023,9,18,,19.8,,9.7,,14.8,,3.2,,0.0,,0.4,,0.0,,0.4,,,,28.0,,69.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-19,2023,9,19,,16.5,,9.8,,13.2,,4.8,,0.0,,13.6,,0.0,,13.6,,,,17.0,,66.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-20,2023,9,20,,20.1,,14.6,,17.4,,0.6,,0.0,,12.9,,0.0,,12.9,,,,17.0,,60.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-21,2023,9,21,,14.8,,7.0,,10.9,,7.1,,0.0,,6.0,,0.0,,6.0,,,,36.0,,58.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-22,2023,9,22,,9.3,,2.5,,5.9,,12.1,,0.0,,1.0,,0.0,,1.0,,,,1.0,,56.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-23,2023,9,23,,16.9,,4.8,,10.9,,7.1,,0.0,,7.7,,0.0,,7.7,,,,28.0,,62.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-24,2023,9,24,,15.5,,8.5,,12.0,,6.0,,0.0,,0.7,,0.0,,0.7,,,,33.0,,42.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-25,2023,9,25,,11.8,,5.1,,8.5,,9.5,,0.0,,2.4,,0.0,,2.4,,,,3.0,,49.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-26,2023,9,26,,14.5,,3.0,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,2.0,,43.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-27,2023,9,27,,11.1,,5.7,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,27.0,,47.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-28,2023,9,28,,14.0,,3.1,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,2.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-29,2023,9,29,,18.3,,5.5,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,57.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-09-30,2023,9,30,,15.4,,7.0,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-01,2023,10,1,,18.9,,8.8,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,52.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-02,2023,10,2,,16.5,,5.3,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-03,2023,10,3,,16.6,,5.3,,11.0,,7.0,,0.0,,1.4,,0.0,,1.4,,,,1.0,,48.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-04,2023,10,4,,9.7,,4.8,,7.3,,10.7,,0.0,,0.2,,0.0,,0.2,,,,36.0,,53.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-05,2023,10,5,,9.6,,5.1,,7.4,,10.6,,0.0,,0.0,T,0.0,,0.0,T,,,35.0,,40.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-06,2023,10,6,,13.5,,8.1,,10.8,,7.2,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,31.0,
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-07,2023,10,7,,12.8,,9.7,,11.3,,6.7,,0.0,,1.0,,0.0,,1.0,,,,,M,,M
-52.75,47.62,ST. JOHN'S INTL A,8403505,2023-10-08,2023,10,8,,11.7,,7.7,,9.7,,8.3,,0.0,,0.4,,0.0,,0.4,,,,6.0,,40.0,
